trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1255,False,"{'a': 0.5, 'e': 0.6832947299523932}",20,0,-32.38559340907601,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1256,False,"{'a': 0.5, 'e': 0.9496965803148245}",20,0,-102.43778632657211,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
1257,False,"{'a': 0.5, 'e': 0.9835795859900265}",25,0,-179.44462054925506,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
1258,False,"{'a': 0.5, 'e': 0.7766480054775746}",30,0,-111.08866253330784,"{0: 19, 1: 3, 2: 4, 3: 4, 4: 0}",0
1259,False,"{'a': 0.5, 'e': 0.3795659066780898}",20,0,-21.82194360562915,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1260,False,"{'a': 0.5, 'e': 0.11044716389997422}",25,0,41.814534556255786,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1261,False,"{'a': 0.5, 'e': 0.5734189167758204}",25,0,-23.930602320318165,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
1262,False,"{'a': 0.5, 'e': 0.8959977201410795}",25,0,-201.95538388148242,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
1263,False,"{'a': 0.5, 'e': 0.9992050326028631}",20,1,-57.99125073385213,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.8577721045896685}",20,11,-39.532669177394304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1265,False,"{'a': 0.5, 'e': 0.5063266495249329}",30,22,-36.0060714809558,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1266,False,"{'a': 0.5, 'e': 0.030914771897250545}",25,18,15.1531400061882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.4520661200812417}",20,2,-117.59326055751968,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 3}",1
1268,False,"{'a': 0.5, 'e': 0.8243654595067245}",20,0,-149.79896870873065,"{0: 8, 1: 4, 2: 6, 3: 0, 4: 2}",0
1269,False,"{'a': 0.5, 'e': 0.9948313836944493}",20,13,-36.74768078399122,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1270,False,"{'a': 0.5, 'e': 0.9217278891963141}",25,14,-31.766276614286493,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.6229532610389644}",20,3,-66.57800748579295,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
1272,False,"{'a': 0.5, 'e': 0.17165794832475895}",20,14,11.296089850591121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.3216652169195901}",20,11,-26.753116495467854,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.7362335185953917}",25,8,-9.993901964903603,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.9705461778774241}",20,0,-113.22650390514306,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
1276,False,"{'a': 0.5, 'e': 0.967235283833767}",20,0,-190.5933533590923,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
1277,False,"{'a': 0.5, 'e': 0.7271114587977738}",30,2,-86.18993203543333,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 1}",1
1278,False,"{'a': 0.5, 'e': 0.30896538974942617}",25,19,11.50745350853094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.184826182254256}",20,0,-34.114188045245186,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
1280,False,"{'a': 0.5, 'e': 0.63336585880364}",20,4,-2.505855628645216,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.9268354837113331}",30,0,-269.55290462648514,"{0: 14, 1: 3, 2: 7, 3: 2, 4: 4}",0
1282,False,"{'a': 0.5, 'e': 0.9933834576889489}",20,4,-32.162061602214834,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.8167165157650358}",20,0,-86.22944277713012,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1284,False,"{'a': 0.5, 'e': 0.44008888679756925}",30,22,13.407372762956113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.04428785029444963}",30,18,24.743250508462165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.51782137704161}",30,16,12.22670374222758,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.864574171037104}",20,0,-51.3816263646336,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1288,False,"{'a': 0.5, 'e': 0.9996490548843638}",20,0,-220.824437057561,"{0: 7, 1: 1, 2: 8, 3: 1, 4: 3}",0
1289,False,"{'a': 0.5, 'e': 0.8899749861163158}",25,17,-17.460102438246516,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.5624040017842467}",20,4,28.377290722243842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.09713690329011809}",25,13,2.4995047854026033,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.39191269689736824}",25,12,15.921820429812433,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.7850084004512331}",30,3,-82.78104222826767,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 1}",1
1294,False,"{'a': 0.5, 'e': 0.9859066694495454}",25,0,-275.4351728240398,"{0: 10, 1: 1, 2: 8, 3: 2, 4: 4}",0
1295,False,"{'a': 0.5, 'e': 0.9454206010694407}",20,0,-56.2087800770205,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1296,False,"{'a': 0.5, 'e': 0.6734625968513661}",20,15,2.8886450188091475,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.2366174610948897}",20,4,-23.626091705865292,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.25815988146006835}",20,15,8.697951564471591,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.5, 'e': 0.6897306813929731}",20,0,-31.048607267640687,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1300,False,"{'a': 0.5, 'e': 0.9524313553224073}",20,0,-31.26257616974241,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1301,False,"{'a': 0.5, 'e': 0.981943616264143}",25,0,-59.6871494293765,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
1302,False,"{'a': 0.5, 'e': 0.7710418334635599}",20,12,-7.150175196465501,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.37136211880705916}",20,13,-30.302043774292944,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1304,False,"{'a': 0.5, 'e': 0.11923999424008805}",25,5,27.740611420779715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.5806479980570787}",30,0,-42.5937850540706,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.8998931211428065}",30,16,-101.04174943807064,"{0: 6, 1: 0, 2: 7, 3: 0, 4: 1}",1
1307,False,"{'a': 0.5, 'e': 0.9988130233029766}",20,0,-92.79631943605423,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
1308,False,"{'a': 0.5, 'e': 0.853188662536583}",30,0,-84.26823171697407,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
1309,False,"{'a': 0.5, 'e': 0.49867396118637375}",25,0,-81.41356639885488,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1310,False,"{'a': 0.5, 'e': 0.022066482275333348}",20,8,20.933801974670068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.45994364109218266}",25,0,-146.33486629781402,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
1312,False,"{'a': 0.5, 'e': 0.829343520025061}",30,0,-133.35986733550882,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
1313,False,"{'a': 0.5, 'e': 0.9956911808893625}",20,0,-137.9814693709536,"{0: 11, 1: 4, 2: 1, 3: 2, 4: 2}",0
1314,False,"{'a': 0.5, 'e': 0.9182589147280136}",20,0,-139.42586572577986,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
1315,False,"{'a': 0.5, 'e': 0.6160048408420045}",35,23,-26.194475538024715,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1316,False,"{'a': 0.5, 'e': 0.16293129799798153}",30,17,25.05041702121379,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.33003350902361966}",25,12,-19.33438678753316,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.7421946027152168}",20,0,-104.74910923568088,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1319,False,"{'a': 0.5, 'e': 0.9726405727204349}",30,0,-171.96798805163834,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
1320,False,"{'a': 0.5, 'e': 0.9649502084978204}",20,0,-103.15584010228818,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1321,False,"{'a': 0.5, 'e': 0.7210063794198983}",25,2,-62.048980248977436,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.30053504268341247}",25,12,5.575995791212248,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.19351775402801508}",30,3,17.591490365258093,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.6401906553857654}",20,0,-45.375110565677204,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1325,False,"{'a': 0.5, 'e': 0.9301225568754183}",20,0,-72.85649255683731,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1326,False,"{'a': 0.5, 'e': 0.9923280172837418}",30,0,-116.64653496676523,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
1327,False,"{'a': 0.5, 'e': 0.8115769704115019}",20,14,-12.956033287541725,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.43212357644616434}",20,0,-35.931378307157125,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1329,False,"{'a': 0.5, 'e': 0.05312873986979144}",20,0,31.097899255749653,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1330,False,"{'a': 0.5, 'e': 0.5253732877360419}",20,14,-1.0297286544022917,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.8689881317305357}",20,0,-86.47415839228452,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1332,False,"{'a': 0.5, 'e': 0.9998443740567825}",25,0,-165.0978160557735,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
1333,False,"{'a': 0.5, 'e': 0.8859038428223189}",25,5,-31.457690011554448,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.5550631538882909}",20,0,-42.04191420596249,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1335,False,"{'a': 0.5, 'e': 0.08832364637815417}",30,13,-15.13901164286353,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1336,False,"{'a': 0.5, 'e': 0.40004057016021116}",25,5,-31.7453071900338,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.7904609032207212}",20,5,-67.322333002313,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 1}",1
1338,False,"{'a': 0.5, 'e': 0.9873488388850257}",20,0,-157.65017603093816,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
1339,False,"{'a': 0.5, 'e': 0.9424993437956903}",20,0,-118.76269958814235,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
1340,False,"{'a': 0.5, 'e': 0.6668931385314084}",30,3,-43.7391295473607,"{0: 22, 1: 2, 2: 1, 3: 1, 4: 1}",1
1341,False,"{'a': 0.5, 'e': 0.22800823424331892}",30,13,29.629779086592592,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.2667010378527043}",20,8,-0.771619318496662,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.696112594358514}",20,0,-205.0342880128329,"{0: 8, 1: 3, 2: 4, 3: 2, 4: 3}",0
1344,False,"{'a': 0.5, 'e': 0.9550915099898928}",20,0,-147.12637297742825,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
1345,False,"{'a': 0.5, 'e': 0.9802307139948351}",20,0,-191.54988029775524,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
1346,False,"{'a': 0.5, 'e': 0.7653752524725406}",25,13,-36.18518148254267,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.3631292357498508}",25,0,-21.591026020697104,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1348,False,"{'a': 0.5, 'e': 0.12802348245924622}",20,0,30.626579763214554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.5878315871872758}",35,0,-63.09290058134416,"{0: 27, 1: 1, 2: 6, 3: 0, 4: 1}",0
1350,False,"{'a': 0.5, 'e': 0.9037180180285407}",20,0,-67.07651055742738,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
1351,False,"{'a': 0.5, 'e': 0.9983427597886778}",25,0,-106.09583923303151,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
1352,False,"{'a': 0.5, 'e': 0.848538375531565}",25,0,-136.82854842375895,"{0: 12, 1: 8, 2: 3, 3: 0, 4: 2}",0
1353,False,"{'a': 0.5, 'e': 0.49098220313389407}",25,13,-41.717147701891335,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1354,False,"{'a': 0.5, 'e': 0.01321646380607935}",25,8,33.16997154152908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.4677851268017531}",20,0,-77.3567756167799,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
1356,False,"{'a': 0.5, 'e': 0.8342566037918699}",20,0,-77.18620115201973,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1357,False,"{'a': 0.5, 'e': 0.9964729684575088}",20,0,-124.41254116531479,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
1358,False,"{'a': 0.5, 'e': 0.9147179972350201}",30,0,-129.71615276699475,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
1359,False,"{'a': 0.5, 'e': 0.6090081583839709}",25,8,-50.91545786199453,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1360,False,"{'a': 0.5, 'e': 0.15419188245846607}",20,9,8.662022204572866,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.3383759439227712}",35,3,-22.993079098105948,"{0: 28, 1: 0, 2: 3, 3: 0, 4: 1}",1
1362,False,"{'a': 0.5, 'e': 0.7480975379581034}",20,2,-113.21982103449355,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 2}",1
1363,False,"{'a': 0.5, 'e': 0.9746587638875343}",30,0,-89.71402198732503,"{0: 18, 1: 3, 2: 9, 3: 0, 4: 0}",0
1364,False,"{'a': 0.5, 'e': 0.9625895320045489}",20,0,-10.037671547108388,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1365,False,"{'a': 0.5, 'e': 0.7148448112032797}",30,0,-95.50412121542749,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
1366,False,"{'a': 0.5, 'e': 0.29208114953507913}",25,9,-11.151899194790134,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.20219416422552014}",25,3,-15.361680747819795,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.6469652948157085}",30,5,-96.27220817955734,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",1
1369,False,"{'a': 0.5, 'e': 0.9333367575315394}",20,0,-109.74120540656881,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1370,False,"{'a': 0.5, 'e': 0.9911948307462555}",30,0,-75.3280230323011,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
1371,False,"{'a': 0.5, 'e': 0.806373840266047}",25,0,-42.086889973023176,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
1372,False,"{'a': 0.5, 'e': 0.42412441041785603}",35,14,-48.21714282322764,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 1}",1
1373,False,"{'a': 0.5, 'e': 0.06196546695655508}",20,9,10.1738058835766,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.5328840368987897}",35,17,-56.27127098103671,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
1375,False,"{'a': 0.5, 'e': 0.8733340096276925}",20,4,-81.10447222075958,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 1}",1
1376,False,"{'a': 0.5, 'e': 0.9999613582113339}",20,0,-150.5590583989965,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
1377,False,"{'a': 0.5, 'e': 0.8817632914332657}",25,12,-41.64046202199739,"{0: 7, 1: 3, 2: 2, 3: 1, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.5476788183424514}",20,6,-25.15206633915008,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.07950346955485539}",25,10,30.91339811578705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.4081371013602049}",25,13,-30.929788694476045,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.7958514755832541}",25,7,-77.54851915833224,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 2}",1
1382,False,"{'a': 0.5, 'e': 0.9887136522929661}",30,0,-176.43994164596822,"{0: 15, 1: 4, 2: 7, 3: 3, 4: 1}",0
1383,False,"{'a': 0.5, 'e': 0.9395042443272427}",25,0,-202.7894915681469,"{0: 12, 1: 1, 2: 9, 3: 0, 4: 3}",0
1384,False,"{'a': 0.5, 'e': 0.6602714309941945}",25,7,-14.703450203071114,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.21938114358257266}",20,8,9.455815433052253,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.2752212989629269}",20,7,2.5692941908602673,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.7024399688439358}",30,19,-11.371830195315516,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.9576768359015827}",30,0,-145.17749907854716,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
1389,False,"{'a': 0.5, 'e': 0.9784410133832181}",20,0,-69.32306124687379,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1390,False,"{'a': 0.5, 'e': 0.7596487064653314}",25,0,-95.2744501615968,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
1391,False,"{'a': 0.5, 'e': 0.3548679025298884}",20,12,-27.55877826179014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1392,False,"{'a': 0.5, 'e': 0.1367969403956463}",20,14,10.814895714903827,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.5949691213522402}",30,2,-16.56007565449633,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.9074721111282797}",20,8,-41.19490393744726,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.9977942789038012}",25,0,-243.91593318491311,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
1396,False,"{'a': 0.5, 'e': 0.8438216079116303}",25,0,-125.49007829801621,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1397,False,"{'a': 0.5, 'e': 0.48325197799528286}",20,12,-6.457347492036347,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.0043654098637504885}",20,13,15.714430590254793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.4755899628514196}",25,0,-31.035429528390328,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1400,False,"{'a': 0.5, 'e': 0.8391043258807425}",30,0,-41.14574222997459,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
1401,False,"{'a': 0.5, 'e': 0.9971766851480127}",25,0,-236.14726059783237,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
1402,False,"{'a': 0.5, 'e': 0.9111054141383427}",20,0,-44.295626562004195,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1403,False,"{'a': 0.5, 'e': 0.6019637618354189}",20,10,-41.69412323181443,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1404,False,"{'a': 0.5, 'e': 0.14544038641504342}",30,17,24.69918519721107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.3466918680105397}",25,13,23.217340907789467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.7539418618455402}",30,18,-15.382199022695012,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.9766005932590736}",20,0,-102.39689539159042,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
1408,False,"{'a': 0.5, 'e': 0.960153439306371}",20,0,-193.36428769611177,"{0: 7, 1: 4, 2: 4, 3: 3, 4: 2}",0
1409,False,"{'a': 0.5, 'e': 0.7086272368896016}",30,0,-12.00220280973253,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
1410,False,"{'a': 0.5, 'e': 0.2836043726433742}",20,10,-2.623525511764251,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.21085473307423308}",30,19,-21.177912484134854,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.6536892463193665}",20,0,-52.821002222444974,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1413,False,"{'a': 0.5, 'e': 0.9364778338560401}",20,0,-74.63995233477971,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
1414,False,"{'a': 0.5, 'e': 0.9899839868584944}",20,0,-59.89622675763201,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1415,False,"{'a': 0.5, 'e': 0.8011075329794051}",25,2,-193.49052830176186,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 4}",1
1416,False,"{'a': 0.5, 'e': 0.41609201542499075}",20,6,9.535203144096716,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.07079733922182135}",30,6,36.34202110473421,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.5403530360836063}",20,16,6.599077084641108,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.8776114642411631}",30,0,-172.6225978365767,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
1420,False,"{'a': 0.5, 'e': 0.999999998182636}",25,0,-175.22962484244044,"{0: 9, 1: 7, 2: 7, 3: 0, 4: 2}",0
1421,False,"{'a': 0.5, 'e': 0.8775536563498083}",25,0,-73.86751421357351,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1422,False,"{'a': 0.5, 'e': 0.5402515736888212}",25,1,-73.353149097049,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
1423,False,"{'a': 0.5, 'e': 0.07067706385647396}",25,10,16.40894391540758,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.4162016561567134}",20,0,-51.36285658261958,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1425,False,"{'a': 0.5, 'e': 0.8011796952025231}",20,0,-45.83513774121983,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1426,False,"{'a': 0.5, 'e': 0.9900010027440429}",30,1,-130.224221006828,"{0: 18, 1: 6, 2: 2, 3: 1, 4: 2}",1
1427,False,"{'a': 0.5, 'e': 0.9364355373217871}",20,8,-81.53429153498233,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
1428,False,"{'a': 0.5, 'e': 0.6535979930320404}",20,0,-103.66184826244572,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1429,False,"{'a': 0.5, 'e': 0.2107368650211409}",20,11,17.232592188481355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.2837199972520434}",20,5,6.454036296207629,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.7087123091170964}",30,0,-164.73921576840968,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
1432,False,"{'a': 0.5, 'e': 0.9601871305044031}",20,0,-123.34036271359467,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1433,False,"{'a': 0.5, 'e': 0.9765746546473429}",20,9,-30.122163868674463,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.7538626441008393}",20,0,-19.37579918706749,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1435,False,"{'a': 0.5, 'e': 0.34657876639958674}",20,9,-21.20297546761202,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.14555968067333058}",35,15,37.47370633789572,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
